id,post_id,content,source,collected_at,content_anonymized
7954,189,"lên Đại Học là có ngiu á, bạn cứ tin mình :)))",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"lên Đại Học là có ngiu á, bạn cứ tin mình :)))"
7955,189,Câu chuyện này nghe có vẻ hơi quen,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Câu chuyện này nghe có vẻ hơi quen
7956,189,tui cũng rảnh đọc hết cái này 😌 nói không làm mất thời gian mà ghi nó 1 dài như cầu Đồng Nai 😂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,tui cũng rảnh đọc hết cái này 😌 nói không làm mất thời gian mà ghi nó 1 dài như cầu Đồng Nai 😂
7957,189,Gặp người muốn chăm sóc cả đời nhưng addfr lại ko đồng ý 🙂🙂🙂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Gặp người muốn chăm sóc cả đời nhưng addfr lại ko đồng ý 🙂🙂🙂
7958,189,"Ủa bỏ qua quá trình thế à, s kể khúc đầu với khúc cuối.
Nhanh gọn lẹ quá làm mình đọc cả buối để chắt lọc "" kiến không ngủ "" mà chả thu đk j :v",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"[NAME] bỏ qua quá trình thế à, s kể khúc đầu với khúc cuối.
Nhanh gọn lẹ quá làm mình đọc cả buối để chắt lọc "" kiến không ngủ "" mà chả thu đk j :v"
7959,189,K bù cho thằng bạn mình cũng học ô tô năm 4 mà tán ai cũng bị từ chối Ton Nguyen Tran,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,K bù cho thằng bạn mình cũng học ô tô năm 4 mà tán ai cũng bị từ chối [NAME]
7960,189,kể ngắn lại dc kh dài quá làm biếng đọc 😅,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,kể ngắn lại dc kh dài quá làm biếng đọc 😅
7962,194,"Mn nhẹ nhàng hoyy, đừng làm mấy bạn căng thẳng nha. 😅",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Mn nhẹ nhàng hoyy, đừng làm mấy bạn căng thẳng nha. 😅"
7963,194,Vậy là quá may mắn rồi bé ơi. C ở đến sắp được đuổi khỏi trường vẫn chưa từng gặp anh nào 6 múi cả. 🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Vậy là quá may mắn rồi bé ơi. C ở đến sắp được đuổi khỏi trường vẫn chưa từng gặp anh nào 6 múi cả. 🥲
7964,194,"T từng ở ktx nên t biết .Còn nhiều điều dui thú dị lắm ,cứ từ từ tận hưởng đi những tấm chiếu mới 🥱🥱 chúc các e dzuiii 🥲",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"[NAME] từng ở ktx nên t biết .Còn nhiều điều dui thú dị lắm ,cứ từ từ tận hưởng đi những tấm chiếu mới 🥱🥱 chúc các e dzuiii 🥲"
7965,194,Tối tối còn gặp 👻👻👻 mặc áo trắng mà ko phải sinh viên điều dưỡng hay là sinh viên thực phẩm  nữa kia 🤣🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Tối tối còn gặp 👻👻👻 mặc áo trắng mà ko phải sinh viên điều dưỡng hay là sinh viên thực phẩm  nữa kia 🤣🤣🤣
7966,194,"Bất ngờ từ từ thôi e, còn =)))",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Bất ngờ từ từ thôi e, còn =)))"
7967,194,Tấm chiếu mới này :))) dọn qua phòng d410 đi em phòng sĩ số 7 nhưng hiện diện 8 :)))),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Tấm chiếu mới này :))) dọn qua phòng d410 đi em phòng sĩ số 7 nhưng hiện diện 8 :))))
7968,194,"Chơi bóng rổ mà đẹp trai sáu múi thì xác nhận sân trường mình ko có nha ae =)))
1 múi đáng iuuu thì có tuiiiii",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Chơi bóng rổ mà đẹp trai sáu múi thì xác nhận sân trường mình ko có nha ae =)))
1 múi đáng iuuu thì có tuiiiii"
7969,194,Thế là em chưa biết cảm giác bị mất nước và cúp điện lúc nửa đêm rồi,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Thế là em chưa biết cảm giác bị mất nước và cúp điện lúc nửa đêm rồi
7970,194,"Mới đóng tiền ktx sáng nay
Nghe hoang mang qué 🥲",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Mới đóng tiền ktx sáng nay
Nghe hoang mang qué 🥲"
7971,194,Còn nhiều điều bất ngờ đang chờ em ở phía sau nha pé,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Còn nhiều điều bất ngờ đang chờ em ở phía sau nha pé
7972,205,"Khánh Huyền em on top không phải trending, không phải youtube, không phải trên zing 😂",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Khánh Huyền em on top không phải trending, không phải youtube, không phải trên zing 😂"
7973,205,Hình như em tôi là hình đầu tiên 😆,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Hình như em tôi là hình đầu tiên 😆
7974,205,Học 4 năm trong trường mà sao không bắt gặp mấy chị ta?🤨,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Học 4 năm trong trường mà sao không bắt gặp mấy chị ta?🤨
7975,205,"Tý Dương Jr.
Viet Do
Huỳnh Đức chừng nào được cầm bó hoa tặng 3 ông anh tui ta ơi",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"[NAME].
Viet Do
Huỳnh Đức chừng nào được cầm bó hoa tặng 3 ông anh tui ta ơi"
7977,205,Tính ra hong biết lễ tốt nghiệp của mình luôn haizz,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Tính ra hong biết lễ tốt nghiệp của mình luôn haizz
7978,205,Minh Phụng Thanh Hoa Na Lê bao lâu nữa anh em mình nv,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Minh Phụng [NAME] Lê bao lâu nữa anh em mình nv
7979,205,Nhật Minh tốt nghiệp sớm đi m,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] tốt nghiệp sớm đi m
7980,205,Phạm Duy Phong tốt nghiệp trường làm xinh nhờ :))),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] tốt nghiệp trường làm xinh nhờ :)))
7981,205,Lê Cường c k thấy m đâu z😂😂😂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] c k thấy m đâu z😂😂😂
7982,205,Minh Phạm nhìn r tập tạo kiểu trc nha bà,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] nhìn r tập tạo kiểu trc nha bà
7983,205,Khi nào mới tới lượt mình đây,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Khi nào mới tới lượt mình đây
7985,205,Tuấn Lê Sáng nay chạy ngang thấy mấy c đang chụp ảnh ngay cổng,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] nay chạy ngang thấy mấy c đang chụp ảnh ngay cổng
7986,205,Khánh Huyền ơ kìa ai kìa on top kìa kk,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] ơ kìa ai kìa on top kìa kk
7989,207,Nguyễn Nga Linh Mỹ Lệ đã test kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] [NAME] đã test kkk
7990,207,Tăng học phí thôi. Chúc các tân sinh viên may mắn:)),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Tăng học phí thôi. Chúc các tân sinh viên may mắn:))
7994,207,"Nguyễn Hữu KhoaThái Võ cuối cùng thì..., nhớ mấy con wife quá🤤",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"[NAME] cuối cùng thì..., nhớ mấy con wife quá🤤"
7995,207,Ra trường xong thì trường cái gì cũng có 🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Ra trường xong thì trường cái gì cũng có 🥲
7996,207,"Nguyễn Ngọc Bảo Uyên dữ dằn, kh biet có thêm máy lạnh cho khu F kh
làm mấy này chi",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"[NAME] dữ dằn, kh biet có thêm máy lạnh cho khu F kh
làm mấy này chi"
7997,207,May mà ra trường sớm :)),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,May mà ra trường sớm :))
7998,207,Duy LuânHuỳnh Phương ChâuDung NgôVy BonDi DiNhung HồngQuân TrầnHưng BéTrần Quế AnhNguyễn Trung có tiền là làm xịn xò liền,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Duy LuânHuỳnh Phương ChâuDung NgôVy BonDi DiNhung HồngQuân TrầnHưng BéTrần Quế AnhNguyễn Trung có tiền là làm xịn xò liền
7999,209,"Ủa thấy hợp lí mà mn? Nhìu bạn bảo kiểu lúc tổ chức online thì nhảy đổng lên,lúc tổ chức off cũng gào? Vậy đóng phí xét tốt nghiệp để ngồi nhà dự lễ online hay gì? Mấy bạn sống gần trường thì k nói, mấy bạn nhà xa,về quê rồi tính sao? Ích kỉ nó vừa vừa. Người ta cũng muốn có cái lễ cho đáng 4năm học,có người nhà tham dự thôi chứ có gì quá đáng? Bạn chủ cfs cũng nói mong muốn đỡ dịch hoặc hết dịch sẽ tổ chức lại, còn quyết định hay k vẫn là nhà trường thôi. Mà tiền của người ta,quyền lợi người ta thì họ vẫn có quyền lên tiếng chứ🖕",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"[NAME] thấy hợp lí mà mn? [NAME] bạn bảo kiểu lúc tổ chức online thì nhảy đổng lên,lúc tổ chức off cũng gào? Vậy đóng phí xét tốt nghiệp để ngồi nhà dự lễ online hay gì? Mấy bạn sống gần trường thì k nói, mấy bạn nhà xa,về quê rồi tính sao? Ích kỉ nó vừa vừa. Người ta cũng muốn có cái lễ cho đáng 4năm học,có người nhà tham dự thôi chứ có gì quá đáng? Bạn chủ cfs cũng nói mong muốn đỡ dịch hoặc hết dịch sẽ tổ chức lại, còn quyết định hay k vẫn là nhà trường thôi. Mà tiền của người ta,quyền lợi người ta thì họ vẫn có quyền lên tiếng chứ🖕"
8000,209,Lúc cho làm onl thì mấy ba mấy má kêu k chịu =)) giờ tổ chức off thì lại bức xúc k hiểu kiểu gì @@,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Lúc cho làm onl thì mấy ba mấy má kêu k chịu =)) giờ tổ chức off thì lại bức xúc k hiểu kiểu gì @@
8001,209,Ban đầu k tổ chức thì nhảy dựng lên giờ tổ chức thì cũng nhảy hiphop lên =))),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Ban đầu k tổ chức thì nhảy dựng lên giờ tổ chức thì cũng nhảy hiphop lên =)))
8002,209,"Lịch thay đổi theo tình hình dịch covid và cũng phải theo chỉ đạo của lãnh đạo bên trên. Cảm thấy chấp nhận lấy bằng luôn thì đăng ký, sợ dịch thì để năm sau. Done",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Lịch thay đổi theo tình hình dịch covid và cũng phải theo chỉ đạo của lãnh đạo bên trên. Cảm thấy chấp nhận lấy bằng luôn thì đăng ký, sợ dịch thì để năm sau. [NAME]"
8003,209,"Dịch thì nó vẫn còn đó biết khi nào nó mới hết, giờ còn cho đi học lại nói gì tổ chức 1 buổi lễ, ai đi đc thì đi thôi chứ delay tới hết dịch chắc lúc đó con nó đi học r vẫn chưa có lễ, còn ngày giờ thì nó là truyền thống của nhà trường r, có gì đâu mà bất ngờ Uyên e nó ra trường r mà vẫn non quá",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Dịch thì nó vẫn còn đó biết khi nào nó mới hết, giờ còn cho đi học lại nói gì tổ chức 1 buổi lễ, ai đi đc thì đi thôi chứ delay tới hết dịch chắc lúc đó con nó đi học r vẫn chưa có lễ, còn ngày giờ thì nó là truyền thống của nhà trường r, có gì đâu mà bất ngờ Uyên e nó ra trường r mà vẫn non quá"
8004,209,Chưa kể vụ BẮT BUỘC PHẢI ÔN T.A CHUẨN ĐẦU RA VÀ ÔN TIN HỌC AB :))) làm tiền nó vừa vừa thôi thi có 500k ôn hết mẹ 1tr trong khi cái đó Ko được tính vào tín chỉ hay gì cả ?????,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Chưa kể vụ [NAME] T.A CHUẨN ĐẦU RA VÀ ÔN TIN HỌC AB :))) làm tiền nó vừa vừa thôi thi có 500k ôn hết mẹ 1tr trong khi cái đó [NAME] được tính vào tín chỉ hay gì cả ?????
8005,209,Hỏi ké nhà trường kh biết k15 khoa công nghệ ra trường bằng cử nhân hay kỹ sư,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Hỏi ké nhà trường kh biết k15 khoa công nghệ ra trường bằng cử nhân hay kỹ sư
8006,209,Ai muốn nghỉ học thì nghỉ mẹ luôn đi. Đỡ mệt đầu =)),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Ai muốn nghỉ học thì nghỉ mẹ luôn đi. Đỡ mệt đầu =))
8007,209,"Vậy là bạn k biết rồi trường mình nổi tiếng là quay xe phút 90 mà, nói rồi xoa dịu mai cũng vẫn vậy. Bất lực 😏",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Vậy là bạn k biết rồi trường mình nổi tiếng là quay xe phút 90 mà, nói rồi xoa dịu mai cũng vẫn vậy. Bất lực 😏"
8008,209,Mong trường không thấy cfs này 🥲 đổi nửa chắc xỉu,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Mong trường không thấy cfs này 🥲 đổi nửa chắc xỉu
8009,210,ui chuyện đó b ko cần phải lo. trường luôn có lối đi riêng mak. ban đầu sv ko muốn hk onl truòng cũng học onl. bh sv muốn hk onl nhưng trường có quyết định học ofline thì các b nghĩ trường theo các b ko 😂. thui sống chung vs dịch rồi. nên tập quen. với lại mới là dự kiến thui mak. riêng vấn đề quay xe phút 60  là mk thấy trường gút chóp lắm. 🤣🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,ui chuyện đó b ko cần phải lo. trường luôn có lối đi riêng mak. ban đầu sv ko muốn hk onl truòng cũng học onl. bh sv muốn hk onl nhưng trường có quyết định học ofline thì các b nghĩ trường theo các b ko 😂. thui sống chung vs dịch rồi. nên tập quen. với lại mới là dự kiến thui mak. riêng vấn đề quay xe phút 60  là mk thấy trường gút chóp lắm. 🤣🤣🤣
8010,210,"Vì là con cưng của mẹ, nên báo đi học mẹ cho nghỉ bảo lưu khi nào yên ổn học tiếp 🤣",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Vì là con cưng của mẹ, nên báo đi học mẹ cho nghỉ bảo lưu khi nào yên ổn học tiếp 🤣"
8011,210,Bên cạnh nhà mình có fo nè. Mng ko ngại thì có thể quay lại trường để học chung vs mình. Còn mình thì ngại nên thôi chọn cách ở nhà học onl,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Bên cạnh nhà mình có fo nè. [NAME] ko ngại thì có thể quay lại trường để học chung vs mình. Còn mình thì ngại nên thôi chọn cách ở nhà học onl
8012,210,"Sống chết có số
Phú quý do trời.",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Sống chết có số
Phú quý do trời."
8013,210,Thanh Phan Phương Uyên lại là 1 cái confession 2 đứa trong mong nè 🤣🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] lại là 1 cái confession 2 đứa trong mong nè 🤣🤣🤣
8014,210,Bích Thảo 2 Mũi f1 tiếp xúc trực tiếp zớii 3 f0 🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] 2 Mũi f1 tiếp xúc trực tiếp zớii 3 f0 🥲
8015,210,Lê Hồng Nhung Hùng Ken Huy Hoàng ủa alo đi làm đi học lại lây dịch hả bây 🙂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] Ken Huy Hoàng ủa alo đi làm đi học lại lây dịch hả bây 🙂
8016,210,Cương Nguyễn học trên trg thì sợ dịch còn ra quán cf ngồi thì chắc k có dịch nhỉ 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] học trên trg thì sợ dịch còn ra quán cf ngồi thì chắc k có dịch nhỉ 🤣
8017,210,"H có viết j đi nữa cho tao đi hc trở lại đi, chứ chán cái cảnh này lắm gòi",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"H có viết j đi nữa cho tao đi hc trở lại đi, chứ chán cái cảnh này lắm gòi"
8018,210,Hiền Thu Hiền nhớ trường quá nhưng căng thế này cũng k dám i học,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] nhớ trường quá nhưng căng thế này cũng k dám i học
8019,217,"Yên tâm đi , không được lâu đâu , làm màu đua top vậy thôi",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Yên tâm đi , không được lâu đâu , làm màu đua top vậy thôi"
8020,217,Chỉ sợ mấy bạn makeup đậm quá AI nhận ko ra,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Chỉ sợ mấy bạn makeup đậm quá AI nhận ko ra
8021,217,Rồi lỡ bữa đó đi học mấy bạn nữ quên make up cái dô ko nhận diện được là hôm đó vắng học nha :)))),https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Rồi lỡ bữa đó đi học mấy bạn nữ quên make up cái dô ko nhận diện được là hôm đó vắng học nha :))))
8022,217,Rồi có tăng học phí kh ạ :>,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Rồi có tăng học phí kh ạ :>
8023,217,Hên qá vừa kịp ra trường 😌😌😌 ko thôi lại là chuột bạch cho những thử nghiệm điên rồ,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Hên qá vừa kịp ra trường 😌😌😌 ko thôi lại là chuột bạch cho những thử nghiệm điên rồ
8025,217,Đại học Công nghệ phải vậy! 👌,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Đại học Công nghệ phải vậy! 👌
8026,217,Mỹ Linh Bảo Ngọc Hồ Quỳnh Hoàng Châu Phan Mỹ Duyên Phong Anh đi học đầy đủ nha mn😢,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Mỹ [NAME] đi học đầy đủ nha mn😢
8027,217,Sẵn lắp công nghệ Var luôn cho nk máu 😂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] lắp công nghệ Var luôn cho nk máu 😂
8028,217,Trinh Thi Thanh Huyền Lưu trong mùa dịch lỡ đi phẫu thuật thẩm mỹ thì sao ta 😀,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] trong mùa dịch lỡ đi phẫu thuật thẩm mỹ thì sao ta 😀
8029,221,"ở thì sừng mọc ở mọi thời điểm, đặc biệt là thời điểm ko ngờ tới, mà thời điểm ko ngờ tới là lúc nào thì tui chưa biết",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"ở thì sừng mọc ở mọi thời điểm, đặc biệt là thời điểm ko ngờ tới, mà thời điểm ko ngờ tới là lúc nào thì tui chưa biết"
8030,221,bữa nào ngủ nằm mơ giùm mình nha dạo này cũng có cảm giác ấy,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,bữa nào ngủ nằm mơ giùm mình nha dạo này cũng có cảm giác ấy
8031,221,Tìm đâu ra mụt chàng trai dntu hông dính phốt hahaa,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Tìm đâu ra mụt chàng trai dntu hông dính phốt hahaa
8032,221,"Bạn mơ nhiều báo tui con đề với nào
dịch dã khổ quá 😩",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Bạn mơ nhiều báo tui con đề với nào
dịch dã khổ quá 😩"
8033,221,Bởi vậy mới nói con gái linh cảm cái gì là thể nào cũng đúng chưa kể tìm ra info trà xanh trà chanh trà đào gì chỉ trong vòng một nốt nhạc mặc dù bị mù công nghệ 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Bởi vậy mới nói con gái linh cảm cái gì là thể nào cũng đúng chưa kể tìm ra info trà xanh trà chanh trà đào gì chỉ trong vòng một nốt nhạc mặc dù bị mù công nghệ 🤣
8034,221,Ối dời ôi đang nghỉ dịch cũng bị gọi tên kìa Carlisle Pham Hồng Phúc,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] dời ôi đang nghỉ dịch cũng bị gọi tên kìa [NAME]
8035,221,Má gớt nc mắt Nguyễn Trinh,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Má gớt nc mắt Nguyễn Trinh
8036,221,Nguyễn Văn San Hoàng Kỳ chuyển ngành thôi các bạn,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] [NAME] chuyển ngành thôi các bạn
8037,221,Nguyễn Thị Thu Phương ủa sống giống bạn thân t bữa bị bé kia phốt qa dạ m:)))rất lquan lun í,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] ủa sống giống bạn thân t bữa bị bé kia phốt qa dạ m:)))rất lquan lun í
8038,221,Yêu trai nhà hàng đi các bạn 🤧 Quang Kiệt Hải Trần,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Yêu trai nhà hàng đi các bạn 🤧 Quang Kiệt Hải Trần
8039,245,Không lẽ tao thay mặt toàn thể năm 4 gõ cái đầu mày hả trời . Mất mặt quá 🙏,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Không lẽ tao thay mặt toàn thể năm 4 gõ cái đầu mày hả trời . Mất mặt quá 🙏
8040,245,Em Xuân Vi nha năm tư rồi còn k biết code lớp phải em k,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Em [NAME] nha năm tư rồi còn k biết code lớp phải em k
8041,245,Quang Trường   m đăng đúng ko 😂😂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Quang Trường   m đăng đúng ko 😂😂
8042,245,Ủa môn nào học online cũng có code trên elearning mà ba ?,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Ủa môn nào học online cũng có code trên elearning mà ba ?
8043,245,Phương Thảo TốngTrúc LinhThu PhươngTrương Ngọc Phương Thanh,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Phương Thảo [NAME]
8044,245,"Học xong năm 4, học thêm 2 năm nữa để cho đỡ bỡ ngỡ mấy bước này nha, trường cho hc 6 năm á. Fighting 💪🏻",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"Học xong năm 4, học thêm 2 năm nữa để cho đỡ bỡ ngỡ mấy bước này nha, trường cho hc 6 năm á. Fighting 💪🏻"
8045,245,"muốn khóc luôn á. thi tự luận, làm được hết luôn. k hiểu sao chấm điểm cho 6.95 ?? thi tự luận chấm điểm theo số từ số câu hay gì mà 6.95?? nhìn cái điểm mà tức á",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"muốn khóc luôn á. thi tự luận, làm được hết luôn. k hiểu sao chấm điểm cho 6.95 ?? thi tự luận chấm điểm theo số từ số câu hay gì mà 6.95?? nhìn cái điểm mà tức á"
8046,245,Năm 4 mà lên cfs gửi tâm thư là hỏng rồi.🙂,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,Năm 4 mà lên cfs gửi tâm thư là hỏng rồi.🙂
8047,245,TKB có số phone của giảng viên dạy đó. Gọi thẳng đến mà hỏi. Nhớ lễ phép!,https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,[NAME] có số phone của giảng viên dạy đó. Gọi thẳng đến mà hỏi. Nhớ lễ phép!
8048,245,"mã code thì lên Elearning mà kiếm giáo viên đều đăng lên cả, k có mới hỏi giáo viên. năm 4 rồi tự mày mò chứ, cứ như năm nhất vậy. Trước lúc học thì lên kiếm cái mã đi. đợi đến còn mấy phút học thì réo lên kiếm, nước đến chân mới nhảy. Đến chịu với cả hỏi người này người kia",https://www.facebook.com/DNTUConfession/,2026-06-28T19:25:18.022519,"mã code thì lên Elearning mà kiếm giáo viên đều đăng lên cả, k có mới hỏi giáo viên. năm 4 rồi tự mày mò chứ, cứ như năm nhất vậy. Trước lúc học thì lên kiếm cái mã đi. đợi đến còn mấy phút học thì réo lên kiếm, nước đến chân mới nhảy. Đến chịu với cả hỏi người này người kia"
8049,288,"Xin cám ơn Admin rất nhiều! Thay mặt nhóm, rất mong nhận được sự quan tâm của các bạn",https://www.facebook.com/DNTUConfession/,2026-06-28T22:30:06.532970,"Xin cám ơn [NAME] rất nhiều! Thay mặt nhóm, rất mong nhận được sự quan tâm của các bạn"
8050,288,"@Nguyễn Mai Anh Tú: cảm ơn em, hãy chuyển đến các bạn Công nghệ Đồng Nai giúp thầy nha",https://www.facebook.com/DNTUConfession/,2026-06-28T22:30:06.532970,"@[NAME]: cảm ơn em, hãy chuyển đến các bạn [NAME] nghệ Đồng Nai giúp thầy nha"
8052,410,":)) yêu 1 lần 1 người, người ta gọi đó là tình yêu. Mà yêu nhiều lần quá nhiều người, người ta gọi đó là sự dễ dãi",https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,":)) yêu 1 lần 1 người, người ta gọi đó là tình yêu. Mà yêu nhiều lần quá nhiều người, người ta gọi đó là sự dễ dãi"
8053,410,Hải Ngân có mặc áo trắng ko dị,https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,[NAME] có mặc áo trắng ko dị
8054,410,Nguyễn Ngọc Trang yêu em từ cái nhìn đầu tiên?,https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,[NAME] yêu em từ cái nhìn đầu tiên?
8055,410,Tấm chiếu mới chưa từng chải là đây chứ đâu😂😌,https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,Tấm chiếu mới chưa từng chải là đây chứ đâu😂😌
8056,410,Trường mình bạn nào cũng xinh nên gặp ai mình yêu vậy hết :)),https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,Trường mình bạn nào cũng xinh nên gặp ai mình yêu vậy hết :))
8057,410,Tiếc thay Cô Cô đã là của Doãn Chí Bình 👀,https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,Tiếc thay [NAME] Cô đã là của [NAME] 👀
8058,410,Vào cf trường chủ yếu để đọc mấy tus tình củm của mấy bạn sinh viên.. Đọc mà cười muốn chết..🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,Vào cf trường chủ yếu để đọc mấy tus tình củm của mấy bạn sinh viên.. Đọc mà cười muốn chết..🤣🤣
8059,410,Ối sao lại giống mình thế😳😳😳,https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,Ối sao lại giống mình thế😳😳😳
8060,410,Nể mấy đứa chưa có mối tình nào :))),https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,Nể mấy đứa chưa có mối tình nào :)))
8062,411,"Chúc tất cả các bạn nữ, giảng viên nữ nha... Chúc tất cả",https://www.facebook.com/DNTUConfession/,2026-06-29T04:42:41.839145,"Chúc tất cả các bạn nữ, giảng viên nữ nha... Chúc tất cả"
